,id,tweet_text,tweet_date,original_sentiment,query_used,negative,neutro,positive,compound,sentiment
3955,1023352033183715328,"Chico Buarque, Gil e outros artistas defendem ‘Lula Livre’ no Rio https://t.co/0dWdiffRF5",Sat Jul 28 23:38:32 +0000 2018,neutral,veja,0.0,0.855,0.145,0.1779,positive
3956,1023357436395024389,Três morrem após ataque a centro de formação de parteiras no Afeganistão. https://t.co/luj9SKbAfd https://t.co/8SCptch4wh,Sun Jul 29 00:00:00 +0000 2018,neutral,jornaloglobo,0.205,0.795,0.0,-0.4767,negative
3959,1023364985529880576,Você pagaria US$ 1 bilhão por uma propriedade em Beverly Hills? https://t.co/FvMcdMxD9M https://t.co/Rwbe9UmkMO,Sun Jul 29 00:30:00 +0000 2018,neutral,jornaloglobo,0.0,0.84,0.16,0.2732,positive
3960,1023372535897812993,Flip: Artista que faz 'estátua viva' de escravo e chama a atenção. https://t.co/kPZVVLXOvA https://t.co/rdypasYqfF,Sun Jul 29 01:00:00 +0000 2018,neutral,jornaloglobo,0.158,0.658,0.184,0.1027,positive
3961,1023380084659576832,Alemanha diz que tensão comercial EUA-Europa está diminuindo. https://t.co/OA1heAnJxO https://t.co/0krlUJJrNh,Sun Jul 29 01:30:00 +0000 2018,neutral,jornaloglobo,0.204,0.796,0.0,-0.3182,negative
3962,1023384682627518465,Aldo nocauteia Stephens no UFC Calgary e se emociona: ‘O campeão voltou’ https://t.co/nVGVtiA4cJ,Sun Jul 29 01:48:16 +0000 2018,neutral,veja,0.0,0.833,0.167,0.25,positive
3964,1023402482515562496,Japão se prepara para tufão. https://t.co/NJYa4fPtNr https://t.co/6kjYDY4dQg,Sun Jul 29 02:59:00 +0000 2018,neutral,jornaloglobo,0.211,0.789,0.0,-0.1531,negative
3965,1023417834146340866,"Flip: 'Não se dá mais valor à acústica', diz Jocy de Oliveira. https://t.co/8O9jsFHHrY",Sun Jul 29 04:00:00 +0000 2018,neutral,jornaloglobo,0.151,0.685,0.164,0.0516,positive
3966,1023417834586628096,Partido de Imran Khan inicia discussões para formar governo no Paquistão. https://t.co/1MFIrddmc5 https://t.co/gNIcGa05ih,Sun Jul 29 04:00:00 +0000 2018,neutral,jornaloglobo,0.299,0.701,0.0,-0.5719,negative
3967,1023432932944359426,.@Ancelmocom: 300 exemplares de 'Dicionário da escravidão e liberdade' serão doados. https://t.co/E0aWx0VxAC,Sun Jul 29 05:00:00 +0000 2018,neutral,jornaloglobo,0.195,0.584,0.221,0.1027,positive
3968,1023448033550327813,Falsos médicos brasileiros acendem alerta sobre exercício da Medicina na Argentina. https://t.co/ugs2f2s0K3 https://t.co/wXmcUxXbMo,Sun Jul 29 06:00:00 +0000 2018,neutral,jornaloglobo,0.0,0.845,0.155,0.296,positive
3969,1023463134374313985,"Com 'marqueteiros outsiders', presidenciáveis gastam menos em propaganda. https://t.co/ktNnJsBHB6 https://t.co/P3RN3WrlX7",Sun Jul 29 07:00:00 +0000 2018,neutral,jornaloglobo,0.182,0.818,0.0,-0.25,negative
3971,1023517126148149248,Bom dia! O Jornal O Globo completa hoje e está de cara nova. Saiba mais sobre as mudanças e acompanhe as notícias do dia no site: https://t.co/xM1t0GKiuy https://t.co/vQxWhuSEfh,Sun Jul 29 10:34:33 +0000 2018,neutral,jornaloglobo,0.0,0.881,0.119,0.4753,positive
3972,1023523530703622144,"Mulheres, com indecisão recorde e em maioria, vão definir a eleição. https://t.co/fhWckGMKK7 https://t.co/X23IV0kJod",Sun Jul 29 11:00:00 +0000 2018,neutral,jornaloglobo,0.362,0.638,0.0,-0.6249,negative
3973,1023531081817980929,O Globo completa 93 anos de cara nova: projeto gráfico para o jornal e o site privilegia conteúdo aprofundado e análises qualificadas. https://t.co/b7uwHr5kmw https://t.co/BJQXXIe6Uy,Sun Jul 29 11:30:00 +0000 2018,neutral,jornaloglobo,0.082,0.918,0.0,-0.1531,negative
3974,1023537848157462535,"Terremoto na Indonésia deixa 10 mortos, 40 feridos e vários danos https://t.co/fRC6uBrm0R",Sun Jul 29 11:56:54 +0000 2018,neutral,veja,0.225,0.775,0.0,-0.4404,negative
3976,1023538880954462208,Moçambique: paz ameaçada por velhos rivais e por radicais islâmicos https://t.co/yhCgyLwqFN,Sun Jul 29 12:01:00 +0000 2018,neutral,veja,0.196,0.58,0.225,0.1027,positive
3979,1023551659509727233,Premiê chinês visita Tibete rodeado de sigilo e censura https://t.co/ZqNgRQAI8G,Sun Jul 29 12:51:46 +0000 2018,neutral,veja,0.0,0.87,0.13,0.0516,positive
3983,1023561573024116738,Acompanhe ao vivo o jogo Vasco x Corinthians pelo Campeonato Brasileiro https://t.co/dY8aOoZeki https://t.co/MLMoBSRp2O,Sun Jul 29 13:31:10 +0000 2018,neutral,veja,0.0,0.621,0.379,0.6705,positive
3984,1023562290564681728,Governo abre processo e pode retomar concessão da BR-040 e Transnordestina https://t.co/PkOa4jjNh8,Sun Jul 29 13:34:01 +0000 2018,neutral,veja,0.262,0.738,0.0,-0.4939,negative
3985,1023564834384826369,Acompanhe ao vivo o jogo Palmeiras x Paraná Clube pelo Campeonato Brasileiro https://t.co/wbNj0Djggy https://t.co/Z7dANlb9Dg,Sun Jul 29 13:44:08 +0000 2018,neutral,veja,0.0,0.645,0.355,0.6705,positive
3987,1023568828289167365,Gente de Opinião: Time de colunistas do GLOBO ganha reforços. https://t.co/HtkxSVpHRU https://t.co/RT8874BgK0,Sun Jul 29 14:00:00 +0000 2018,neutral,jornaloglobo,0.0,0.748,0.252,0.5719,positive
3988,1023571038863544320,Trump ameaça paralisação do governo por causa de imigração https://t.co/NO69NJtHht,Sun Jul 29 14:08:47 +0000 2018,neutral,veja,0.224,0.776,0.0,-0.3818,negative
3989,1023576378157936641,.@laurojardim PF teme caos logístico se Justiça autorizar Lula a ir aos debates. https://t.co/Hy0vcwO8xM https://t.co/00yRVuAwFi,Sun Jul 29 14:30:00 +0000 2018,neutral,jornaloglobo,0.298,0.537,0.166,-0.4019,negative
3990,1023576854815535104,Procurado: Disque Denúncia oferece recompensa por político foragido https://t.co/WxICKb1Yio,Sun Jul 29 14:31:53 +0000 2018,neutral,veja,0.213,0.515,0.272,0.2023,positive
3991,1023583423498207233,Quer morar em Lisboa? Prepara-se para pagar caro https://t.co/1yx0XCbx4K,Sun Jul 29 14:58:00 +0000 2018,neutral,veja,0.133,0.417,0.45,0.4215,positive
3993,1023583927657611267,Jovem palestina famosa por vídeo viral é solta de prisão israelense. https://t.co/GajhM6XKPI https://t.co/yp8jqhtuRe,Sun Jul 29 15:00:00 +0000 2018,neutral,jornaloglobo,0.323,0.539,0.138,-0.4767,negative
3996,1023585250247671808,Atriz Julia Roberts ganha camisa personalizada do Barcelona https://t.co/hW8p6y3H7W,Sun Jul 29 15:05:15 +0000 2018,neutral,veja,0.0,0.684,0.316,0.5719,positive
3998,1023588443794952192,Esquiva Falcão nocauteia mexicano e fica perto de luta por cinturão https://t.co/i7kExJzVGC,Sun Jul 29 15:17:57 +0000 2018,neutral,veja,0.187,0.813,0.0,-0.3182,negative
3999,1023589505884987393,Economia dos EUA deve manter crescimento nos próximos 5 anos https://t.co/iRzZVmI9ZT,Sun Jul 29 15:22:10 +0000 2018,neutral,veja,0.0,0.776,0.224,0.3818,positive
4000,1023589649057501184,Atletas norte-coreanos chegam ao Sul para preparar Jogos Asiáticos https://t.co/veD6UNqADd,Sun Jul 29 15:22:44 +0000 2018,neutral,veja,0.151,0.849,0.0,-0.1531,negative
4002,1023596827415859200,Popularidade de Macron diminui na França após explosão do caso Benalla https://t.co/f1fY1EiUYK,Sun Jul 29 15:51:15 +0000 2018,neutral,veja,0.103,0.685,0.212,0.3818,positive
4003,1023599034701889538,'Segundo Sol': Luzia se entregará para a polícia; https://t.co/oLUy5EL5qN https://t.co/7a99RkSG0Y,Sun Jul 29 16:00:02 +0000 2018,neutral,jornaloglobo,0.167,0.833,0.0,-0.1531,negative
4004,1023602375473410049,"Casamento infantil no Afeganistão cai 10% em 5 anos, segundo Unicef https://t.co/OLRGCDYXhh",Sun Jul 29 16:13:18 +0000 2018,neutral,veja,0.18,0.82,0.0,-0.296,negative
4005,1023602661973786624,Corinthians goleia o Vasco pelo Campeonato Brasileiro https://t.co/m5mpq0Xvfx https://t.co/8txjCjPQMC,Sun Jul 29 16:14:26 +0000 2018,neutral,veja,0.0,0.707,0.293,0.4404,positive
4006,1023602991927046144,José Mayer ficou um mês internado para tratar doença autoimune https://t.co/aoQ3l08nyH,Sun Jul 29 16:15:45 +0000 2018,neutral,veja,0.287,0.533,0.18,-0.1531,negative
4008,1023606579852206081,".@Ancelmocom Nomeado em fevereiro, Braga Netto ainda não recebeu salário de interventor. https://t.co/HranOPVDCt https://t.co/E5ZN4LZuKo",Sun Jul 29 16:30:00 +0000 2018,neutral,jornaloglobo,0.145,0.855,0.0,-0.296,negative
4009,1023613036517572608,Tiroteio em Santa Cruz causa interrupção de linha do BRT. https://t.co/wLezfhKhgz https://t.co/rlwiTphcmE,Sun Jul 29 16:55:40 +0000 2018,neutral,jornaloglobo,0.185,0.815,0.0,-0.3612,negative
4011,1023614131222458368,Gambiarras: vale tudo para conseguir sinal de internet no interior. https://t.co/FkBlssrrd5 https://t.co/TozqCZgwRf,Sun Jul 29 17:00:01 +0000 2018,neutral,jornaloglobo,0.127,0.873,0.0,-0.1531,negative
4012,1023621678356725760,Piora o estado de saúde de jovem internada após complicações em lipoaspiração. https://t.co/ni24r2Ksbl https://t.co/aW6loIQNTi,Sun Jul 29 17:30:00 +0000 2018,neutral,jornaloglobo,0.189,0.671,0.14,-0.2023,negative
4013,1023622050131468290,Taxistas espanhóis fazem greve contra Uber e Cabify https://t.co/sljTH33zAM,Sun Jul 29 17:31:29 +0000 2018,neutral,veja,0.176,0.824,0.0,-0.128,negative
4015,1023632339811880960,Site chinês realiza teste de fidelidade online por até 40 reais https://t.co/hYyNHEvpeQ,Sun Jul 29 18:12:22 +0000 2018,neutral,veja,0.0,0.617,0.383,0.7351,positive
4016,1023633829972664323,"Cabral pede a Temer prisão especial, assim como ex-presidente Lula https://t.co/m7pve1IuUp",Sun Jul 29 18:18:17 +0000 2018,neutral,veja,0.236,0.571,0.193,-0.1531,negative
4017,1023636775871246338,"Em convenção, Paes elege Segurança Pública e recuperação de finanças como suas missões. https://t.co/NJGefyZ16b https://t.co/XP2Xi7SygK",Sun Jul 29 18:30:00 +0000 2018,neutral,jornaloglobo,0.0,0.812,0.188,0.4588,positive
4020,1023641771794997248,Fórmula 1: Hamilton vence GP da Hungria e amplia vantagem https://t.co/5RZ2l99obv,Sun Jul 29 18:49:51 +0000 2018,neutral,veja,0.0,0.818,0.182,0.25,positive
4021,1023643067268493312,Piora o estado de saúde de jovem internada após complicações em lipo. https://t.co/Bz8KBSXZLq https://t.co/JinNcErwWp,Sun Jul 29 18:55:00 +0000 2018,neutral,jornaloglobo,0.189,0.671,0.14,-0.2023,negative
4022,1023644328168697858,Defesa de Cabral apela a Temer para transferir o ex-governador para a sala de Estado maior da Polícia Militar ou ambiente parecido. https://t.co/qrVOQyz1Vz https://t.co/LY8ktgmzoU,Sun Jul 29 19:00:00 +0000 2018,neutral,jornaloglobo,0.124,0.659,0.217,0.5267,positive
4023,1023650121983111169,"Telebrás: 20 anos depois, desafio é avançar em tecnologia. https://t.co/YEw2PPkoGc https://t.co/D4zFjO09fc",Sun Jul 29 19:23:02 +0000 2018,neutral,jornaloglobo,0.0,0.874,0.126,0.0772,positive
4026,1023653574654550016,José Mayer recebe alta de hospital após 30 dias internado para tratar doença autoimune. https://t.co/ho41VRT0sa https://t.co/fZFsiAbis6,Sun Jul 29 19:36:45 +0000 2018,neutral,jornaloglobo,0.215,0.65,0.135,-0.1531,negative
4027,1023658110135816193,Incêndio na Califórnia já causou cinco mortes após sete dias https://t.co/ZshcBbcQv6,Sun Jul 29 19:54:46 +0000 2018,neutral,veja,0.0,0.725,0.275,0.5859,positive
4028,1023659426803113984,"Como Lula, por áudios e fotos, controla o PT da prisão. https://t.co/xVQUoeG2Rr https://t.co/G5crriOEFZ",Sun Jul 29 20:00:00 +0000 2018,neutral,jornaloglobo,0.248,0.752,0.0,-0.5106,negative
4030,1023660523655716864,Melhor com o passar dos anos? Tom Cruise lidera bilheterias americanas https://t.co/UhDvuFWvpq,Sun Jul 29 20:04:22 +0000 2018,neutral,veja,0.0,0.775,0.225,0.4404,positive
4033,1023668569991786496,"Ataques de Trump à imprensa são ‘perigosos’, diz editor do New York Times https://t.co/t9x8vuQeqG",Sun Jul 29 20:36:20 +0000 2018,neutral,veja,0.195,0.805,0.0,-0.4404,negative
4034,1023670749666537473,"Já viu antena feita de garrafa PET, terra e pedras? Vale qualquer gambiarra para conseguir sinal de internet no interior. https://t.co/9ORsyOsDGb https://t.co/kFa7Ez1K9B",Sun Jul 29 20:45:00 +0000 2018,neutral,jornaloglobo,0.074,0.926,0.0,-0.1531,negative
4041,1023685172590522370,"Carrasco do Vasco, Romero ocupa três cadeiras em voo: um para cada gol. https://t.co/TMR5lmZXVn https://t.co/t3eNzM2hsJ",Sun Jul 29 21:42:18 +0000 2018,neutral,jornaloglobo,0.103,0.897,0.0,-0.1531,negative
4046,1023689627931160577,Eleições 2018: nossa cobertura terá conteúdo exclusivo e dinâmico. https://t.co/wHiaqotHpP https://t.co/EpgU2ktIN7,Sun Jul 29 22:00:01 +0000 2018,neutral,jornaloglobo,0.0,0.702,0.298,0.34,positive
4047,1023693861015756800,"Avião de pequeno porte cai na Zona Norte de São Paulo. Segundo o Corpo de Bombeiros, a aeronave transportava sete passageiros. https://t.co/L4JxLChxlo https://t.co/edtXKN6yu4",Sun Jul 29 22:16:50 +0000 2018,neutral,jornaloglobo,0.0,0.84,0.16,0.5859,positive
4048,1023697174196940800,Cirurgias plásticas foram quarta queixa nas ações de indenização por erro médico impetradas no Rio. https://t.co/VlI3WWg4Pr https://t.co/OVtBXCk3g3,Sun Jul 29 22:30:00 +0000 2018,neutral,jornaloglobo,0.275,0.725,0.0,-0.6908,negative
4050,1023704727928729600,Quiz: Você lembra como era a telefonia há 20 anos? https://t.co/7oxPHNDKSM https://t.co/VPQWHR12yv,Sun Jul 29 23:00:01 +0000 2018,neutral,jornaloglobo,0.0,0.667,0.333,0.5423,positive
4051,1023705139415318528,".@laurojardim: Ex-delegado da PF, citado como torturador, quer entrar na ABL. https://t.co/xSULg0QewI https://t.co/SQEgF1XBll",Sun Jul 29 23:01:39 +0000 2018,neutral,jornaloglobo,0.212,0.705,0.083,-0.4588,negative
4054,1023717429556461573,"Sem alianças, Ciro provoca: 'Manuela seria uma boa vice'. https://t.co/q294ThovLP https://t.co/VI9jJEhFus",Sun Jul 29 23:50:29 +0000 2018,neutral,jornaloglobo,0.157,0.643,0.2,0.1531,positive
4056,1023719826139672576,‘O tempo não para’ mostra família do século XIX que ‘desperta’ em 2018. https://t.co/ytMg7xhRBQ https://t.co/Eq7zkoI2ff,Mon Jul 30 00:00:01 +0000 2018,neutral,jornaloglobo,0.241,0.759,0.0,-0.4215,negative
4058,1023734924438896640,'Efeito fallout' tem maior abertura da franquia 'Missão: impossível'. https://t.co/QCYkdtZQPy https://t.co/EZBQSVHbr7,Mon Jul 30 01:00:00 +0000 2018,neutral,jornaloglobo,0.0,0.577,0.423,0.765,positive
4060,1023743269757435904,"Incêndio atinge um dos pavilhões do Riocentro, na Zona Oeste do Rio. https://t.co/kQMRYKt0hV https://t.co/vjCP9IRf76",Mon Jul 30 01:33:10 +0000 2018,neutral,jornaloglobo,0.0,0.915,0.085,0.0516,positive
4066,1023795322605068288,"Carrasco do Vasco, Romero ocupa três cadeiras em voo: um para cada gol. https://t.co/FJO0QPvY5I https://t.co/4uk6rbnbeT",Mon Jul 30 05:00:00 +0000 2018,neutral,jornaloglobo,0.103,0.897,0.0,-0.1531,negative
4068,1023825521799380992,Quiz: Você lembra como era a telefonia há 20 anos? https://t.co/7oxPHNDKSM https://t.co/la2vbcLmdw,Mon Jul 30 07:00:00 +0000 2018,neutral,jornaloglobo,0.0,0.667,0.333,0.5423,positive
4073,1023878232511315968,"Bom dia, pessoal! Esta é a versão impressa da capa do #JornalOGlobo desta segunda-feira, dia 30 de julho de 2018. Para mais notícias, acesse: https://t.co/6QeHHAyTfp! Uma ótima semana a todos! 😉 https://t.co/ToYIyTxAAn",Mon Jul 30 10:29:28 +0000 2018,neutral,jornaloglobo,0.047,0.727,0.226,0.8007,positive
4074,1023878542734643200,"Metade dos britânicos quer novo referendo sobre Brexit, indica pesquisa https://t.co/HVnUAPi30V",Mon Jul 30 10:30:41 +0000 2018,neutral,veja,0.0,0.885,0.115,0.0772,positive
4075,1023881072935948288,Médica que perfurou intestino de paciente diz que foi um acidente. https://t.co/eRXdEnhLTH https://t.co/cgGxYJWc2t,Mon Jul 30 10:40:45 +0000 2018,neutral,jornaloglobo,0.221,0.779,0.0,-0.5267,negative
4076,1023886836979195906,Primeiras delações da Lava-Jato condenaram só uma autoridade. https://t.co/iEvfVrhtJP https://t.co/2Gt7aCDRhk,Mon Jul 30 11:03:39 +0000 2018,neutral,jornaloglobo,0.0,0.874,0.126,0.0772,positive
4077,1023889885114060800,"O ‘mea-culpa’ (publicitário) de Neymar: ‘Eu não caí, desmoronei’ https://t.co/bLlfTEJk65",Mon Jul 30 11:15:46 +0000 2018,neutral,veja,0.216,0.784,0.0,-0.296,negative
4078,1023891957540634624,"Messi já tem um sucessor, brinca diário espanhol sobre Romero. https://t.co/fmCLfLhNt6 https://t.co/4g3eBXSZoT",Mon Jul 30 11:24:00 +0000 2018,neutral,jornaloglobo,0.0,0.853,0.147,0.2263,positive
4079,1023895984139591686,.@laurojardim: Ex-secretário de Obras de Paes deixa a prisão. https://t.co/SmAghI4m3S https://t.co/YnuRX8nmiN,Mon Jul 30 11:40:00 +0000 2018,neutral,jornaloglobo,0.268,0.732,0.0,-0.5106,negative
4081,1023901019351261184,Nem orelhão mais usado do Rio em 2017 escapa de baixa procura. https://t.co/iMMNMhVpAN https://t.co/j1ifBlgqef,Mon Jul 30 12:00:00 +0000 2018,neutral,jornaloglobo,0.0,0.897,0.103,0.128,positive
4082,1023901021855252481,"No interior, usuário enfrenta fila de até oito meses para ter internet a rádio. https://t.co/4WpsrHgddQ https://t.co/ONILrqCBTq",Mon Jul 30 12:00:01 +0000 2018,neutral,jornaloglobo,0.103,0.897,0.0,-0.1531,negative
4083,1023906050720886786,".@PatriciaKogut: Lembra dele? Filho de Félix em 'Amor à vida', Thalles Cabral investe na carreira de músico. https://t.co/Wi0NIHsD8v https://t.co/EozLzD3kVl",Mon Jul 30 12:20:00 +0000 2018,neutral,jornaloglobo,0.0,0.802,0.198,0.6369,positive
4085,1023909131307151361,"Para 59% dos professores, estados não se preocupam com aprendizagem https://t.co/s1eIlufkif",Mon Jul 30 12:32:14 +0000 2018,neutral,veja,0.297,0.703,0.0,-0.4215,negative
4086,1023910832017694720,Opinião: Neymar erra feio com a autocrítica de aluguel. https://t.co/9sTChg5sAi https://t.co/uin6qKUOj2,Mon Jul 30 12:39:00 +0000 2018,neutral,jornaloglobo,0.268,0.732,0.0,-0.5106,negative
4087,1023912470665158656,"Mercado financeiro mantém projeção do PIB em 1,50% para 2018 https://t.co/tze8fFlUoG",Mon Jul 30 12:45:31 +0000 2018,neutral,veja,0.138,0.862,0.0,-0.1531,negative
4089,1023915830399168512,"Arboleda, do São Paulo, sofre acidente de carro, mas passa bem https://t.co/JViFbAN3Gr",Mon Jul 30 12:58:52 +0000 2018,neutral,veja,0.267,0.566,0.167,-0.1531,negative
4091,1023917640635609088,Queda de balão causa incêndio em pavilhão do Riocentro https://t.co/v1bdf37feP,Mon Jul 30 13:06:03 +0000 2018,neutral,veja,0.151,0.849,0.0,-0.1531,negative
4093,1023920499502604288,"Neymar se declara para Marquezine com faixa em avião: ‘Te amo, preta’ https://t.co/CKnANgbrFc",Mon Jul 30 13:17:25 +0000 2018,neutral,veja,0.118,0.882,0.0,-0.1531,negative
4095,1023921155286032384,Urso polar é morto após atacar guia turístico na Noruega. https://t.co/jX4gDhdkEv https://t.co/szHyLWoNif,Mon Jul 30 13:20:01 +0000 2018,neutral,jornaloglobo,0.31,0.69,0.0,-0.6705,negative
4096,1023922770378412032,Identificada mãe que deu à luz ao morrer em acidente https://t.co/RLoRxL2JG1,Mon Jul 30 13:26:26 +0000 2018,neutral,veja,0.477,0.523,0.0,-0.8074,negative
4098,1023926183103148036,Amigos fazem show para ajudar no tratamento de Bebeto. https://t.co/sv5DVqMMlI https://t.co/ueYu2gdV2e,Mon Jul 30 13:40:00 +0000 2018,neutral,jornaloglobo,0.117,0.657,0.226,0.3612,positive
4100,1023931217123717120,Falsa médica acusada de morte após procedimento estético é presa na Baixada. https://t.co/PCM1C27Mkt https://t.co/64iG6GsXvW,Mon Jul 30 14:00:00 +0000 2018,neutral,jornaloglobo,0.245,0.755,0.0,-0.5994,negative
4101,1023931217434030081,Políticos não pagam IR nem contribuem para a Previdência? #FAKE. https://t.co/rjfB1yewrA,Mon Jul 30 14:00:00 +0000 2018,neutral,jornaloglobo,0.322,0.678,0.0,-0.4215,negative
4105,1023941282786418688,Modelo curve Bruna Erhardt diz que não se pesa há três anos: 'É muito libertador'. https://t.co/CLKRg3cVMJ https://t.co/2UxmBlEUWP,Mon Jul 30 14:40:00 +0000 2018,neutral,jornaloglobo,0.112,0.765,0.122,0.0516,positive
4106,1023943509009727489,"Conheça o Pyramids, de Keno e Rodriguinho, o novo rico do futebol https://t.co/As6dIO0S25",Mon Jul 30 14:48:51 +0000 2018,neutral,veja,0.0,0.783,0.217,0.3612,positive
4109,1023944764369133568,"Opinião: Neymar fala, mas agora, sim, deveria ter ficado quieto https://t.co/tPwxV3lQii",Mon Jul 30 14:53:50 +0000 2018,neutral,veja,0.0,0.781,0.219,0.4215,positive
